Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,IsMonthStart,Daily_Price_Range,Price_Change_Pct,Volatility,Log_Volume,Volume_Change,Log_Value,Avg_Trade_Size,Price_Momentum_3d,Volume_Momentum_3d,Price_Volume_Trend,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Price_Lag_1d,Volume_Lag_1d,Value_Lag_1d,Volatility_Lag_1d,Price_Lag_3d,Volume_Lag_3d,Value_Lag_3d,Volatility_Lag_3d,Price_Lag_5d,Volume_Lag_5d,Value_Lag_5d,Volatility_Lag_5d,Price_Lag_10d,Volume_Lag_10d,Value_Lag_10d,Volatility_Lag_10d,Price_MA_3d,Volume_MA_3d,Price_MA_5d,Volume_MA_5d,Price_MA_10d,Volume_MA_10d,Price_Momentum_1d,Volume_Momentum_1d,Future_Price,Future_Return,Target,Target_Class,Share_Code_Encoded
2024-09-16,CMLT,0.12,0.1,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,2025-08-23 18:33:27,2024,9,16,0,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.12,-100.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.12,25.0,0.0,0.0,0.12,0.0,0,3,16
2024-09-03,FML,3.7,3.19,3.5,3.5,3.5,3.5,0.0,3.15,3.5,250.0,802.5,2025-08-23 18:33:27,2024,9,3,1,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,875.0,0.3500000000000001,11.111111111111114,3.5,250.0,802.5,0.0,3.5,113.0,395.5,0.0,3.5,250.0,802.5,0.0,3.5,0.0,0.0,0.0,3.5,250.0,3.5,222.6,3.5,183.3,0.0,0.0,3.5,0.0,0,3,23
2024-10-25,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,10.0,119.2,2025-08-23 18:33:27,2024,10,25,4,4,0,0,0.0,0.0,0.0,2.3978952727983707,0,4.789157022101107,11.92,0,0,119.2,11.92,0.0,11.92,28.0,333.76,0.0,11.92,11.0,131.12,0.0,11.92,9.0,107.28,0.0,11.92,0.0,0.0,0.0,11.92,14.333333333333334,11.92,12.0,11.92,34.1,0.0,-64.28571428571429,11.92,0.0,0,3,43
2025-05-20,CAL,0.8,0.35,0.64,0.64,0.64,0.64,0.0,0.0,0.64,250.0,802.5,2025-08-23 18:33:27,2025,5,20,1,2,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,160.0,0.64,0.0,0.64,250.0,802.5,0.0,0.64,250.0,802.5,0.0,0.64,250.0,802.5,0.0,0.65,250.0,802.5,0.0,0.64,250.0,0.64,250.0,0.643,250.0,0.0,0.0,0.62,-3.1250000000000027,0,3,12
2024-10-07,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,8.0,95.36,2025-08-23 18:33:27,2024,10,7,0,4,0,0,0.0,0.0,0.0,2.1972245773362196,0,4.568091177746671,11.92,0,0,95.36,11.92,0.0,11.92,15.0,178.8,0.0,11.92,0.0,0.0,0.0,11.92,0.0,0.0,0.0,11.92,53.0,631.76,0.0,11.92,9.0,11.92,5.4,11.92,10.8,0.0,-46.666666666666664,11.92,0.0,0,3,43
2025-03-20,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,20,3,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-37.0,-100.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0,3,7
2025-06-24,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,72.0,27.36,2025-08-23 18:33:27,2025,6,24,1,2,0,0,0.0,0.0,0.0,4.290459441148391,0,3.344979701663927,0.38,0,0,27.36,-0.38,-100.0,0.38,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,82.0,31.16,0.0,0.38,24.0,0.38,14.4,0.38,17.6,0.0,0.0,0.38,0.0,0,3,18
2024-12-04,MMH,0.11,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27,2024,12,4,2,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,31
2024-11-29,EGH,6.5,5.48,6.5,6.5,6.5,6.5,0.0,6.5,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,29,4,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-6.5,-100.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,6.5,1.0,6.5,0.0,6.1,110.0,671.0,0.0,6.5,0.0,6.5,50.0,6.497,100.4,0.0,0.0,6.5,0.0,0,3,20
2025-03-05,GOIL,1.6,1.52,1.6,1.6,1.6,1.6,0.0,1.6,0.0,250.0,606.4,2025-08-23 18:33:27,2025,3,5,2,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.409187552611648,2.4255999999999998,0,0,400.0,-1.6,-100.0,1.6,2.0,3.2,0.0,1.6,250.0,802.5,0.0,1.6,0.0,0.0,0.0,1.59,0.0,0.0,0.0,1.6,104.66666666666667,1.6,113.2,1.6,109.2,0.0,12400.0,1.6,0.0,0,3,27
2025-02-17,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,17,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0,3,34
2025-08-15,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0.0,5.46,6.05,250.0,802.5,2025-08-23 18:33:27,2025,8,15,4,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,1512.5,0.5899999999999999,10.805860805860803,6.05,0.0,0.0,0.0,6.05,250.0,802.5,0.0,6.05,43.0,260.15,0.0,6.05,0.0,0.0,0.0,6.05,91.0,6.05,154.6,5.444999999999999,156.6,0.0,0.0,6.05,0.0,0,3,25
2025-06-19,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,6,19,3,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0,3,34
2024-12-30,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,30,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-37.0,-100.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0,3,7
2025-03-10,ACCESS,7.5,5.2,7.5,7.5,7.5,7.5,0.0,7.5,8.25,50.0,375.5,2025-08-23 18:33:27,2025,3,10,0,1,0,0,0.0,0.0,0.0,3.9318256327243257,0,5.930918047239948,7.51,0,0,375.0,0.75,10.0,7.5,0.0,0.0,0.0,7.5,250.0,802.5,9.970674486803514,6.82,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.5,16.666666666666668,7.364,60.0,7.0920000000000005,55.3,0.0,0.0,7.5,0.0,0,3,4
2025-02-24,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27,2025,2,24,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,250.0,802.5,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,45.0,0.0,0.0,0.05,0.0,0,3,29
2025-07-15,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.0,0.0,2.85,250.0,802.5,2025-08-23 18:33:27,2025,7,15,1,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,712.5,2.85,0.0,2.85,250.0,802.5,0.0,2.85,250.0,802.5,0.0,2.85,250.0,802.5,0.0,2.85,0.0,0.0,0.0,2.85,250.0,2.85,250.0,2.852,200.0,0.0,0.0,2.85,0.0,0,3,21
2025-05-14,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0.0,9.2,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,14,2,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-9.2,-100.0,9.2,0.0,0.0,0.0,9.2,0.0,0.0,0.0,9.2,0.0,0.0,0.0,9.12,0.0,0.0,0.0,9.2,0.0,9.2,50.0,9.175999999999998,65.7,0.0,0.0,9.2,0.0,0,3,4
2024-08-12,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.0,0.25,250.0,80.25,2025-08-23 18:33:27,2024,8,12,0,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,4.3975308212098465,0.321,0,0,62.5,0.25,0.0,0.25,250.0,134.75,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.25,250.0,0.25,190.0,0.25,118.75,0.0,0.0,0.25,0.0,0,3,40
2024-10-15,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,15,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-5.06,-100.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,7.0,35.42,0.0,5.06,0.0,0.0,0.0,5.06,0.0,5.06,0.0,5.06,0.8,0.0,0.0,5.06,0.0,0,3,5
2025-03-07,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,7,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0,3,36
2025-02-03,GOIL,1.59,1.52,1.59,1.59,1.59,1.59,0.0,1.59,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,3,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-1.59,-100.0,1.59,250.0,802.5,0.0,1.59,250.0,802.5,0.0,1.59,250.0,802.5,0.0,1.57,9.0,14.13,0.0,1.59,166.66666666666666,1.59,200.0,1.584,173.5,0.0,-100.0,1.59,0.0,0,3,27
2025-06-16,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.67,0.0,0.0,0.0,2025-08-23 18:33:27,2025,6,16,0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.67,-100.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,250.0,802.5,0.0,0.66,0.0,0.66,0.0,0.6540000000000001,0.0,0.0,0.0,0.66,0.0,0,3,35
2024-11-19,SOGEGH,1.57,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,106.0,159.0,2025-08-23 18:33:27,2024,11,19,1,4,0,0,0.0,0.0,0.0,4.672828834461906,0,5.075173815233827,1.5,0,0,159.0,-1.5,-100.0,1.5,0.0,0.0,0.0,1.5,250.0,802.5,0.0,1.5,0.0,0.0,0.0,1.5,250.0,802.5,0.0,1.5,118.66666666666667,1.5,121.2,1.5,61.6,0.0,0.0,1.5,0.0,0,3,41
2025-04-24,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27,2025,4,24,3,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.29,-100.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0,3,14
2025-08-11,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.0,2.85,0.0,60.0,171.0,2025-08-23 18:33:27,2025,8,11,0,3,0,0,0.0,0.0,0.0,4.110873864173311,0,5.147494476813453,2.85,0,0,171.0,-2.85,-100.0,2.85,3.0,8.55,0.0,2.85,250.0,802.5,0.0,0.0,0.0,0.0,0.0,2.85,250.0,802.5,0.0,2.85,39.333333333333336,2.85,123.6,2.565,141.8,0.0,1900.0,2.85,0.0,0,3,21
2024-08-28,TOTAL,12.4,9.0,12.36,12.36,12.4,12.4,0.04,12.4,0.0,250.0,802.5,2025-08-23 18:33:27,2024,8,28,2,3,0,0,0.040000000000000924,0.3236245954692557,0.32362459546926314,5.5254529391317835,0,6.688977185177567,3.21,0,0,3100.0,-12.4,-100.0,12.36,103.0,802.5,0.0,12.36,0.0,0.0,0.0,12.36,250.0,802.5,0.24330900243308481,12.33,0.0,0.0,0.0,12.373333333333335,117.66666666666667,12.368,70.6,12.352,85.3,0.32362459546926314,142.71844660194176,12.4,0.0,0,3,44
2025-02-07,GGBL,5.6,5.5,5.6,5.6,5.6,5.6,0.0,0.0,5.6,0.0,0.0,2025-08-23 18:33:27,2025,2,7,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5.6,0.0,5.6,0.0,0.0,0.0,5.6,108.0,604.8,0.0,5.6,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.6,0.0,5.6,21.6,5.58,64.3,0.0,0.0,5.6,0.0,0,3,25
2025-06-12,RBGH,0.66,0.6,0.66,0.66,0.66,0.66,0.0,0.67,0.0,0.0,0.0,2025-08-23 18:33:27,2025,6,12,3,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.67,-100.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.648,0.0,0.6540000000000001,25.0,0.0,0.0,0.66,0.0,0,3,35
2025-01-14,TOTAL,13.12,13.12,13.12,13.12,13.12,13.12,0.0,13.26,0.0,0.0,0.0,2025-08-23 18:33:27,2025,1,14,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-13.26,-100.0,13.12,0.0,0.0,0.0,13.12,0.0,0.0,0.0,13.12,0.0,0.0,0.0,13.12,0.0,0.0,0.0,13.12,0.0,13.12,0.0,13.12,0.1,0.0,0.0,13.12,0.0,0,3,44
2024-12-04,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27,2024,12,4,2,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,5.38,0.0,5.38,0.2,0.0,0.0,5.38,0.0,0,3,30
2024-11-11,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,11,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.83,-100.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.83,0.0,0.83,25.0,0.0,0.0,0.83,0.0,0,3,42
2025-03-03,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,3,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.29,-100.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0,3,14
2024-11-19,ALLGH,6.15,4.4,6.14,6.14,6.14,6.14,0.0,0.0,6.13,77.0,472.01,2025-08-23 18:33:27,2024,11,19,1,4,0,0,0.0,0.0,0.0,4.356708826689592,0,6.1591165299175,6.13,0,0,472.78,6.13,0.0,6.14,191.0,802.5,0.0,6.14,250.0,802.5,0.0,6.14,250.0,802.5,0.0,6.14,250.0,802.5,0.0,6.14,172.66666666666666,6.14,170.6,6.14,159.9,0.0,-59.68586387434554,6.14,0.0,0,3,8
2024-10-24,BOPP,25.21,21.53,25.21,25.21,25.21,25.21,0.0,25.25,0.0,45.0,802.5,2025-08-23 18:33:27,2024,10,24,3,4,0,0,0.0,0.0,0.0,3.828641396489095,0,6.688977185177567,17.833333333333332,0,0,1134.45,-25.25,-100.0,25.21,0.0,0.0,0.0,25.21,0.0,0.0,0.0,25.21,0.0,0.0,0.0,25.21,5.0,126.1,0.0,25.21,15.0,25.21,9.0,25.21,4.5,0.0,0.0,25.26,0.19833399444665095,1,3,11
2025-03-13,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,13,3,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.15,-100.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0,3,16
2024-12-23,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,23,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.9,-100.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0,3,39
2025-01-29,SOGEGH,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,0.0,0.0,2025-08-23 18:33:27,2025,1,29,2,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-1.5,-100.0,1.5,73.0,109.5,0.0,1.5,250.0,802.5,0.0,1.5,13.0,19.5,0.0,1.5,250.0,802.5,0.0,1.5,24.333333333333332,1.5,114.2,1.5,83.5,0.0,-100.0,1.5,0.0,0,3,41
2025-02-19,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.6,159.0,95.4,2025-08-23 18:33:27,2025,2,19,2,1,0,0,0.0,0.0,0.0,5.075173815233827,0,4.5685062016165,0.6000000000000001,0,0,95.39999999999999,0.6,0.0,0.6,250.0,802.5,0.0,0.6,0.0,0.0,0.0,0.6,65.0,39.0,0.0,0.6,250.0,802.5,0.0,0.6,182.33333333333334,0.6,159.4,0.6,111.3,0.0,-36.4,0.6,0.0,0,3,35
2025-04-30,SOGEGH,1.76,1.5,1.6,1.6,1.76,1.76,0.16,1.76,0.0,250.0,802.5,2025-08-23 18:33:27,2025,4,30,2,2,1,0,0.15999999999999992,10.0,9.999999999999995,5.5254529391317835,0,6.688977185177567,3.21,0,0,440.0,-1.76,-100.0,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.6,2.0,3.2,0.0,1.6533333333333333,83.33333333333333,1.6320000000000001,50.0,1.616,50.0,9.999999999999995,0.0,1.76,0.0,0,3,41
2025-05-27,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27,2025,5,27,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,250.0,802.5,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0,3,29
2024-12-03,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,3,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,0
2025-02-21,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,250.0,80.0,2025-08-23 18:33:27,2025,2,21,4,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,4.394449154672439,0.32,0,0,5.0,-0.02,-100.0,0.02,0.0,0.0,0.0,0.02,250.0,19.98,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,166.66666666666666,0.02,150.2,0.02,78.6,0.0,0.0,0.02,0.0,0,3,17
2024-10-15,ALLGH,6.15,4.4,6.15,6.15,6.15,6.15,0.0,0.0,6.13,250.0,802.5,2025-08-23 18:33:27,2024,10,15,1,4,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,1537.5,6.13,0.0,6.15,250.0,802.5,0.0,6.15,250.0,802.5,0.0,6.15,250.0,802.5,0.0,6.15,250.0,802.5,0.0,6.15,250.0,6.15,250.0,6.15,225.0,0.0,0.0,6.15,0.0,0,3,8
2025-02-25,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,25,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.02,-100.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,250.0,19.98,0.0,0.02,0.0,0.0,0.0,0.02,83.33333333333333,0.02,100.0,0.02,78.6,0.0,0.0,0.02,0.0,0,3,17
2025-07-18,BOPP,34.25,25.26,34.25,34.25,34.25,34.25,0.0,34.25,0.0,0.0,0.0,2025-08-23 18:33:27,2025,7,18,4,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-34.25,-100.0,34.25,0.0,0.0,0.0,34.25,0.0,0.0,0.0,34.25,0.0,0.0,0.0,34.25,250.0,802.5,0.0,34.25,70.0,34.25,42.0,34.25,21.3,0.0,0.0,0.0,-100.0,0,3,11
2025-06-24,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27,2025,6,24,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-8.89,-100.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,8.89,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0,3,10
2025-08-08,CAL,0.8,0.35,0.53,0.53,0.52,0.52,0.01,0.52,0.53,250.0,802.5,2025-08-23 18:33:27,2025,8,8,4,3,0,0,-0.010000000000000009,1.8867924528301887,-1.8867924528301903,5.5254529391317835,0,6.688977185177567,3.21,0,0,130.0,0.010000000000000009,1.9230769230769247,0.53,250.0,802.5,1.9230769230769247,0.0,0.0,0.0,0.0,0.55,250.0,802.5,0.0,0.55,250.0,802.5,0.0,0.5333333333333333,250.0,0.43,200.0,0.49000000000000005,225.0,-1.8867924528301903,0.0,0.52,0.0,0,3,12
2024-11-18,EGL,2.39,1.32,1.99,1.99,1.99,1.99,0.0,0.0,0.0,44.0,87.12,2025-08-23 18:33:27,2024,11,18,0,4,0,0,0.0,0.0,0.0,3.8066624897703196,0,4.478699521934143,1.9800000000000002,0,0,87.56,0.0,0.0,1.99,113.0,224.65,0.0,1.99,120.0,238.8,0.0,1.99,250.0,802.5,0.0,1.99,5.0,9.95,0.0,1.99,70.0,1.99,88.4,1.99,138.2,0.0,-61.06194690265486,1.99,0.0,0,3,21
2024-11-21,SOGEGH,1.57,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,21,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-1.5,-100.0,1.5,250.0,802.5,0.0,1.5,0.0,0.0,0.0,1.5,250.0,802.5,0.0,1.5,10.0,15.0,0.0,1.5,118.66666666666667,1.5,121.2,1.5,85.6,0.0,-100.0,1.5,0.0,0,3,41
2025-04-23,GLD,508.31,390.5,508.31,508.31,488.0,489.62,18.69,490.46,0.0,250.0,802.5,2025-08-23 18:33:27,2025,4,23,2,2,0,0,-18.689999999999998,3.6768900867580805,-3.67689008675808,5.5254529391317835,0,6.688977185177567,3.21,0,0,122405.0,-490.46,-100.0,508.31,250.0,802.5,3.6394405252212256,493.5,225.0,802.5,2.6905549659779027,480.57,250.0,802.5,-0.6244959573192129,444.5,250.0,802.5,1.5535755083390477,496.13000000000005,250.0,492.492,211.6,478.274,180.9,-3.67689008675808,0.0,484.02,-1.143744128099347,0,3,26
2024-12-23,TOTAL,13.12,9.0,13.12,13.12,13.12,13.12,0.0,13.21,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,23,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-13.21,-100.0,13.12,8.0,105.28,0.0,13.07,250.0,802.5,1.1609907120743062,12.92,0.0,0.0,0.0,12.9,0.0,0.0,0.0,13.12,86.0,13.069999999999999,101.6,12.993,79.8,0.0,-100.0,13.12,0.0,0,3,44
2025-05-02,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,2,4,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0,3,36
2025-03-20,GOIL,1.61,1.52,1.61,1.61,1.61,1.61,0.0,1.63,0.0,250.0,802.5,2025-08-23 18:33:27,2025,3,20,3,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,402.5,-1.63,-100.0,1.61,0.0,0.0,0.0,1.6,250.0,764.8,0.0,1.6,89.0,142.4,0.0,1.6,250.0,802.5,0.0,1.61,166.66666666666666,1.6060000000000003,150.0,1.6030000000000002,140.3,0.0,0.0,1.75,8.695652173913036,1,3,27
